9.829180122483235	9.55881244858071	53539.894790067316	20264.304988883276
9.58705404953643	9.205172776841001	47904.441422767166	16469.56487000532
9.728577739384558	9.510844045585632	52042.931286109495	17232.49737339892
9.124824506405746	9.02810412345027	50618.374536684096	13460.21591262409
9.112341167606418	8.690089247352578	51153.858603528904	17875.080074400827
10.504027318291747	10.430076079768456	45703.18473314448	16242.060249597662
9.821909323208853	9.790442301101592	43950.86384037739	13595.414556185613
9.227458169283896	9.201510614824375	45758.94186344592	17296.34247363045
10.29315231331521	10.180744628879648	46596.083382556186	19315.929498663045
10.217244113944616	9.943877361475774	47225.337504085284	14210.608191811458
8.684025771538856	8.60487620186161	53426.541938925424	15878.304650750779
10.027542104897543	9.690430096853506	47696.68490708444	17020.575082811978
9.72334540381914	9.721321913316443	51082.03085259298	21618.00084025271
10.948413595465023	10.871980065403848	49409.76598391802	17111.119607660006
9.703109757620778	9.612332407720237	46070.85335621225	17007.2333119127
10.104128144608495	9.900044579878944	48478.558071969164	19950.612616220635
10.793737476755707	10.194765998149332	47077.20775974425	15963.448751631933
10.695980857755417	10.560334457032312	43787.48581404172	16826.32633024741
9.523421037478862	9.399183494553823	49237.579700431656	17031.34518997958
8.971572319673779	8.971572319673779	48322.707615429375	15801.672785991595
8.951017101421336	8.945369799327478	50167.89879066466	16726.16505136227
9.407073073789684	9.264972489913207	51111.82896190282	15043.343949461918
9.552606610162268	9.303889660468961	57330.03011154914	17701.900451659298
9.717582103793232	9.430861499148516	46947.52933549575	17272.307975789
10.079650799486418	9.966112074395793	51928.85008701989	19766.478758660804
9.243184248087772	9.10305056059022	45254.761572273186	16495.060662033404
9.486137231365719	9.390273825879596	44989.6910913692	17355.449701679405
9.752020670433092	9.703368129421513	44960.16129882122	14162.291912495006
10.152194309592424	9.806622825191575	45836.950632344895	14021.849859136837
11.6259177807255	11.17037888319671	48457.599361028646	17199.705271759107
21.304283816473717	18.64199339449155	32633.978730317685	17313.235306464787
18.963057077122635	15.901857159429333	33118.85888125391	14782.977229717502
18.93552346628965	15.84386035353523	35248.91392501053	14465.99909489161
